"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.329192763E2,-4.717317826E0,-2.509229686E0,-5.585911771E0,7.729924411E0
2.329293103E2,-4.914286548E0,-2.420964358E0,-4.844600016E0,7.313099891E0
2.329393443E2,-5.213920097E0,-2.338558817E0,-3.727545599E0,6.822639981E0
2.329493782E2,-5.360637263E0,-2.208581206E0,-2.299426619E0,6.237116769E0
2.329594123E2,-5.190448789E0,-1.801628153E0,-1.093275545E0,5.601952700E0
2.329694463E2,-4.591499779E0,-1.226864835E0,-2.749381265E-1,4.760531327E0
2.329794803E2,-3.158065971E0,-3.684413905E-1,4.423912731E-1,3.210115228E0
2.329895143E2,-2.113402423E0,8.193218706E-1,1.044289911E0,2.495656136E0
2.329995482E2,-2.283621887E0,1.587170556E0,9.060050154E-1,2.924873396E0
2.330095823E2,-3.184059768E0,1.808149407E0,-1.396923208E-1,3.664308233E0
2.330196163E2,-4.281495023E0,1.808760148E0,-1.686578484E0,4.944427155E0
2.330296503E2,-5.254295121E0,1.774356008E0,-3.207228191E0,6.406424052E0
2.330396843E2,-5.960200816E0,1.744181452E0,-4.701095311E0,7.788867686E0
2.330497182E2,-6.505183534E0,1.715375437E0,-6.217104083E0,9.160366198E0
2.330597523E2,-6.801371319E0,1.576284063E0,-7.497208108E0,1.024458163E1
2.330697863E2,-7.114704895E0,1.300991157E0,-8.304471778E0,1.101253174E1
2.330798203E2,-7.459365513E0,1.011672096E0,-8.456261988E0,1.132139484E1
2.330898543E2,-7.767556463E0,6.763108894E-1,-7.815802424E0,1.103988665E1
2.330998882E2,-8.025135668E0,4.260089828E-1,-6.832348698E0,1.054823563E1
2.331099223E2,-8.015519337E0,1.400367218E-1,-5.832606384E0,9.914003115E0
2.331199563E2,-7.807283615E0,-1.418778639E-1,-4.828019652E0,9.180608942E0
2.331299903E2,-7.542445677E0,-2.985662864E-1,-4.100752909E0,8.590331952E0
2.331400243E2,-6.893897660E0,-1.813974403E-1,-3.740448650E0,7.845360800E0
2.331500583E2,-5.970610614E0,2.167624238E-1,-3.826297470E0,7.094767747E0
2.331600923E2,-4.819999611E0,7.505487473E-1,-3.440464852E0,5.969297955E0
2.331701266E2,-3.466569162E0,1.293698363E0,-2.569403383E0,4.504729842E0
2.331801606E2,-1.360481021E0,1.667610117E0,-1.720865972E0,2.755578307E0
2.331901946E2,7.012290913E-1,1.554280845E0,-7.986226541E-1,1.882899181E0
2.332002286E2,2.047644051E0,1.070310460E0,9.814726889E-2,2.312583734E0
2.332102626E2,2.579788622E0,6.593761835E-1,5.140386683E-1,2.711885329E0
2.332202956E2,3.071374567E0,7.184504570E-1,2.712055564E-1,3.165922495E0
2.332303296E2,4.310339922E0,1.487492632E0,1.176615910E0,4.709149560E0
2.332403636E2,6.796463751E0,2.372474422E0,3.438837572E0,7.977854239E0
2.332503976E2,1.159870537E1,1.986375756E0,5.798773810E0,1.311874356E1
2.332604316E2,1.692489434E1,1.947410203E0,9.144308531E0,1.933553293E1
2.332704656E2,2.226954649E1,4.635299225E0,1.446821242E1,2.695826163E1
2.332804996E2,2.856052605E1,5.929167888E0,2.048945056E1,3.564654632E1
2.332905336E2,3.176470199E1,4.501195672E0,2.380556560E1,3.994949322E1
2.333005676E2,2.944524486E1,1.804354564E0,2.208299692E1,3.685019530E1
2.333106016E2,2.469055806E1,-1.036256568E0,1.915701746E1,3.126801566E1
2.333206356E2,2.117628088E1,-2.091429171E0,1.956512037E1,2.890679649E1
2.333306696E2,2.065882101E1,-2.325547300E0,2.180422507E1,3.012672048E1
2.333407036E2,2.055245548E1,-2.346483402E0,2.247310210E1,3.054422578E1
2.333507376E2,1.938965245E1,-2.202249695E0,1.953562936E1,2.761248522E1
2.333607716E2,1.691515990E1,-1.063900303E0,1.363416207E1,2.175189402E1
2.333708056E2,1.345949638E1,3.767669486E-1,6.906781415E0,1.513286574E1
2.333808396E2,9.787623875E0,1.432756554E0,1.274363814E0,9.973684154E0
2.333908736E2,6.363489711E0,2.224492357E0,-2.710885828E0,7.265760079E0
2.334009076E2,3.272030543E0,2.704848286E0,-4.993208172E0,6.553969482E0
2.334109416E2,2.849125993E-1,2.620435542E0,-5.591808103E0,6.181923283E0
2.334209756E2,-2.561514904E0,2.049119596E0,-4.888942961E0,5.887445371E0
2.334310096E2,-5.255286809E0,1.388665770E0,-3.457148128E0,6.441917824E0
2.334410436E2,-7.758486847E0,7.928252859E-1,-2.144690289E0,8.088410630E0
2.334510776E2,-9.886117884E0,2.915953821E-1,-1.391217495E0,9.987784579E0
2.334611116E2,-1.166129163E1,-2.452461116E-1,-1.570922313E0,1.176918285E1
2.334711456E2,-1.309578904E1,-6.346401224E-1,-2.510717803E0,1.334938810E1
2.334811796E2,-1.376914855E1,-7.027739257E-1,-3.821996258E0,1.430702619E1
2.334912136E2,-1.395018185E1,-4.174048050E-1,-5.470106496E0,1.499012560E1
2.335012476E2,-1.395296045E1,-2.153441817E-2,-7.275755340E0,1.573601553E1
2.335112816E2,-1.343741028E1,3.514594683E-1,-8.874147288E0,1.610707946E1
2.335213156E2,-1.257324911E1,6.564547683E-1,-9.946183991E0,1.604506472E1
2.335313496E2,-1.169469092E1,8.813122237E-1,-1.018046555E1,1.553011223E1
2.335413836E2,-1.099175737E1,9.298254025E-1,-9.651670849E0,1.465735500E1
2.335514176E2,-1.024482468E1,5.418892488E-1,-8.763580533E0,1.349260614E1
2.335614516E2,-9.384664178E0,-5.127876565E-2,-7.820988904E0,1.221648144E1
2.335714856E2,-8.621927640E0,-8.808808453E-1,-6.798899117E0,1.101538091E1
2.335815196E2,-8.052466723E0,-1.644219207E0,-6.134050232E0,1.025535223E1
2.335915536E2,-7.875760358E0,-2.219313040E0,-6.246077036E0,1.029399971E1
2.336015876E2,-7.959249827E0,-2.726490000E0,-6.504730960E0,1.063461002E1
2.336116216E2,-8.006610519E0,-2.981330954E0,-6.191074033E0,1.055099730E1
2.336216556E2,-7.984775847E0,-3.041088914E0,-5.346310415E0,1.007908241E1
2.336316896E2,-7.709681892E0,-2.994402990E0,-4.523743998E0,9.427083531E0
2.336417236E2,-7.329304141E0,-3.032249093E0,-3.974367097E0,8.871799568E0
2.336517576E2,-6.937368200E0,-3.244608271E0,-3.665155224E0,8.490460717E0
2.336617916E2,-6.533257186E0,-3.290933129E0,-3.693010190E0,8.194633279E0
2.336718256E2,-6.097779953E0,-3.080379864E0,-3.804776793E0,7.819717828E0
2.336818596E2,-5.816145887E0,-2.909373949E0,-3.896740631E0,7.581332159E0
2.336918936E2,-5.598293835E0,-2.614921033E0,-4.028721644E0,7.376266261E0
2.337019276E2,-5.357787330E0,-2.108888518E0,-4.129841053E0,7.085822675E0
2.337119616E2,-4.808753661E0,-1.507094107E0,-4.155530210E0,6.531759009E0
2.337219956E2,-4.046317670E0,-7.757153097E-1,-4.307902218E0,5.960909532E0
2.337320296E2,-4.142290944E0,-1.996995176E-1,-4.523557472E0,6.136858021E0
2.337420636E2,-4.586820837E0,1.648091818E-1,-4.884203208E0,6.702352455E0
2.337520976E2,-4.308318540E0,6.959328295E-1,-5.069558190E0,6.689271364E0
2.337621316E2,-3.057444161E0,1.649908694E0,-4.794905700E0,5.921256975E0
2.337721656E2,-1.506124054E0,2.550287665E0,-4.288216397E0,5.211638582E0
2.337821996E2,2.678703046E-1,3.333225163E0,-3.938288022E0,5.166454978E0
2.337922336E2,1.849447998E0,3.869870337E0,-3.693966794E0,5.660542818E0
2.338022676E2,2.257773685E0,4.120522345E0,-3.373793145E0,5.784351874E0
2.338123016E2,1.567012864E0,4.169583993E0,-3.529068296E0,5.682893896E0
2.338223356E2,1.491895439E0,4.210510702E0,-3.784953563E0,5.854914674E0
2.338323696E2,3.899840825E0,4.459063852E0,-1.815617763E0,6.195843507E0
2.338424026E2,8.704704334E0,5.005691977E0,2.411515111E0,1.032686956E1
2.338524366E2,1.379347881E1,6.586124786E0,6.767813564E0,1.671647086E1
2.338624706E2,1.745098003E1,7.899154483E0,1.130040732E1,2.224033613E1
2.338725046E2,1.978777299E1,7.401892061E0,1.608403082E1,2.655258958E1
2.338825386E2,2.099121885E1,5.270028809E0,1.920025178E1,2.893188796E1
2.338925726E2,2.155942788E1,2.742296486E0,1.960567315E1,2.926963512E1
2.339026066E2,2.116136815E1,1.548676873E0,1.889793436E1,2.841362041E1
2.339126406E2,2.195483063E1,8.045309731E-1,1.892810950E1,2.899888252E1
2.339226746E2,2.456596325E1,-5.794426990E-1,2.105094699E1,3.235683349E1
2.339327086E2,2.720040288E1,-1.587639795E0,2.336637656E1,3.589387232E1
2.339427426E2,2.829919527E1,-2.239819225E0,2.334013191E1,3.675082313E1
2.339527766E2,2.739099170E1,-3.126288693E0,2.167320534E1,3.506804724E1
2.339628106E2,2.444192042E1,-5.174016944E0,2.001232478E1,3.201048373E1
2.339728446E2,1.988254700E1,-7.216484454E0,1.915408567E1,2.853545726E1
2.339828786E2,1.521355700E1,-8.357876737E0,1.806693976E1,2.505435556E1
2.339929126E2,1.116103660E1,-8.256113550E0,1.642683787E1,2.150751383E1
2.340029466E2,7.443149430E0,-7.313719558E0,1.447774572E1,1.784645870E1
2.340129806E2,3.047071785E0,-5.460830473E0,1.147980692E1,1.307253926E1
2.340230146E2,-2.575085707E0,-1.923476380E0,6.599930062E0,7.340974364E0
2.340330486E2,-8.554837857E0,1.936383524E0,2.681948251E-1,8.775349587E0
2.340430826E2,-1.253237473E1,4.219187678E0,-4.992922243E0,1.413475269E1
2.340531166E2,-1.467074827E1,5.628349693E0,-8.499399236E0,1.786474076E1
2.340631506E2,-1.610284833E1,6.058374982E0,-1.124927576E1,2.055606570E1
2.340731846E2,-1.677535531E1,4.480324329E0,-1.299365456E1,2.168688338E1
2.340832186E2,-1.712678467E1,2.220470788E0,-1.377547173E1,2.209119428E1
2.340932526E2,-1.685866176E1,2.173909995E-1,-1.361280453E1,2.166956812E1
2.341032866E2,-1.561485959E1,-1.490435389E0,-1.276178205E1,2.022148162E1
2.341133206E2,-1.365338420E1,-2.586463804E0,-1.218221539E1,1.848001805E1
2.341233546E2,-1.190033633E1,-3.055434765E0,-1.281855734E1,1.775581873E1
2.341333886E2,-1.101139466E1,-3.872950942E0,-1.396091500E1,1.819773912E1
2.341434226E2,-1.136810989E1,-4.246420500E0,-1.419910718E1,1.867834721E1
2.341534566E2,-1.159940586E1,-4.477948897E0,-1.364327788E1,1.845907024E1
2.341634906E2,-1.111588089E1,-4.357087534E0,-1.241002993E1,1.722079739E1
2.341735237E2,-1.022151651E1,-4.586403345E0,-9.736779411E0,1.484315899E1
2.341835577E2,-9.335489679E0,-4.941726362E0,-6.016437582E0,1.215604986E1
2.341935917E2,-8.734503499E0,-5.438488262E0,-3.093753616E0,1.074430162E1
2.342036257E2,-7.481206033E0,-5.870929620E0,-1.347814198E0,9.604835315E0
2.342136597E2,-6.720328910E0,-5.473212537E0,-2.736257190E-1,8.671432821E0
2.342236937E2,-6.311634264E0,-4.602722340E0,-1.077788025E-1,7.812387362E0
2.342337277E2,-5.157774548E0,-3.295666158E0,-7.092166802E-1,6.161740177E0
2.342437617E2,-3.498077468E0,-1.768034291E0,-1.500719472E0,4.196981077E0
2.342537957E2,-1.730175909E0,-3.425681922E-1,-2.454842102E0,3.022765520E0
2.342638297E2,-3.501669413E-1,5.254986262E-1,-3.340005594E0,3.399176822E0
2.342738637E2,7.940284967E-2,7.998692805E-1,-3.857445003E0,3.940301718E0
2.342838977E2,-7.699309516E-1,4.133069301E-1,-4.111558271E0,4.203394784E0
2.342939317E2,-2.556871630E0,-4.206367072E-1,-3.690023432E0,4.508968917E0
2.343039657E2,-4.647934765E0,-1.248079118E0,-2.733525370E0,5.534723120E0
2.343139997E2,-6.626788663E0,-1.902475812E0,-2.021155579E0,7.184623308E0
2.343240337E2,-8.033650968E0,-2.311510182E0,-1.804163067E0,8.552054231E0
2.343340677E2,-8.773986238E0,-2.563775730E0,-2.011718173E0,9.359636238E0
2.343441017E2,-9.153746522E0,-2.590435233E0,-2.335716193E0,9.795764402E0
2.343541357E2,-9.167561738E0,-2.426591572E0,-2.625720840E0,9.840068334E0
2.343641697E2,-8.857476876E0,-2.251790230E0,-2.841569344E0,9.570787438E0
2.343742037E2,-8.483203619E0,-2.118295080E0,-3.110696508E0,9.280536108E0
2.343842377E2,-8.069021945E0,-2.051651440E0,-3.558652284E0,9.054413004E0
2.343942717E2,-7.760314686E0,-1.899408363E0,-4.079126397E0,8.970479827E0
2.344043057E2,-7.753214412E0,-1.823381696E0,-4.640193636E0,9.217833342E0
2.344143397E2,-8.026930178E0,-1.962185240E0,-5.168045182E0,9.746305454E0
2.344243737E2,-8.604973639E0,-2.311734130E0,-5.657236108E0,1.055433590E1
2.344344077E2,-8.926965771E0,-2.659650186E0,-5.923034744E0,1.103842369E1
2.344444417E2,-8.832449623E0,-2.691494122E0,-6.164864473E0,1.110233583E1
2.344544757E2,-8.244110386E0,-2.419711738E0,-6.424687840E0,1.072832581E1
2.344645097E2,-7.352804101E0,-1.819350333E0,-6.820450784E0,1.019275785E1
2.344745437E2,-5.824643061E0,-1.206911504E0,-7.163539671E0,9.311251408E0
2.344845777E2,-3.998397984E0,-6.612317973E-1,-6.927272982E0,8.025679092E0
2.344946117E2,-2.576201940E0,-1.286709040E-2,-5.723027809E0,6.276147648E0
2.345046457E2,-7.053730130E-1,6.021401283E-1,-3.656208399E0,3.771999957E0
2.345146797E2,1.972393894E0,6.461345789E-1,-1.258757888E0,2.427405814E0
2.345247137E2,4.368454229E0,4.076842475E-1,1.440082676E0,4.617730710E0
2.345347467E2,6.111149611E0,8.296710768E-1,4.672084935E0,7.737110657E0
2.345447807E2,8.799698199E0,1.176022710E0,7.604403359E0,1.168951104E1
2.345548147E2,1.428547757E1,2.367957448E0,1.011460719E1,1.766316423E1
2.345648487E2,2.267390250E1,4.967134852E0,1.297191929E1,2.659039250E1
2.345748827E2,3.027155934E1,7.056526269E0,1.459276747E1,3.433818181E1
2.345849167E2,3.386145973E1,7.100948735E0,1.307530274E1,3.698628759E1
2.345949507E2,3.348601235E1,6.508586614E0,1.027015716E1,3.562514353E1
2.346049847E2,2.958061024E1,4.960649121E0,8.751606020E0,3.124437789E1
2.346150187E2,2.288821465E1,1.717674562E0,8.615536049E0,2.451628514E1
2.346250527E2,1.561295457E1,-1.911210968E0,9.938430583E0,1.860616780E1
2.346350867E2,9.640778071E0,-3.728852744E0,1.253939490E1,1.625070365E1
2.346451207E2,7.006688696E0,-3.688974441E0,1.629282670E1,1.811514341E1
2.346551547E2,7.342764432E0,-2.824780526E0,1.860401938E1,2.019913641E1
2.346651887E2,9.501274030E0,-1.350316806E0,1.774048971E1,2.016984231E1
2.346752227E2,1.187862795E1,1.046100502E0,1.446002865E1,1.874269343E1
2.346852567E2,1.237037879E1,3.116461570E0,1.018387214E1,1.632329182E1
2.346952907E2,1.178384342E1,4.148616170E0,5.010545166E0,1.346014653E1
2.347053247E2,9.974454110E0,4.597953935E0,1.166773877E-1,1.098383033E1
2.347153587E2,6.448317608E0,4.617560819E0,-3.337998245E0,8.604934641E0
2.347253927E2,1.496143441E0,4.346125467E0,-5.386520548E0,7.081091398E0
2.347354267E2,-3.612699267E0,3.777586656E0,-6.564647963E0,8.391445633E0
2.347454607E2,-7.970441982E0,2.876078441E0,-6.533492244E0,1.069982680E1
2.347554947E2,-1.089688045E1,2.174692060E0,-5.281789899E0,1.230319444E1
2.347655287E2,-1.269817604E1,1.862690188E0,-3.723879687E0,1.336340411E1
2.347755627E2,-1.353756139E1,1.621682284E0,-2.628646202E0,1.388543131E1
2.347855967E2,-1.337886445E1,1.220254557E0,-2.195723618E0,1.361264990E1
2.347956307E2,-1.246379508E1,8.455288719E-1,-2.317620522E0,1.270560788E1
2.348056647E2,-1.074997149E1,7.437263623E-1,-2.847259562E0,1.114548801E1
2.348156987E2,-8.357107828E0,9.806910624E-1,-3.293682198E0,9.036113580E0
2.348257327E2,-6.575895082E0,1.202829270E0,-3.963444206E0,7.771620446E0
2.348357667E2,-5.382793533E0,1.269968462E0,-4.859814179E0,7.362409929E0
2.348458007E2,-4.604915045E0,1.008671890E0,-5.446363292E0,7.203161435E0
2.348558347E2,-4.359092837E0,6.202051011E-1,-5.933966113E0,7.389066150E0
2.348658687E2,-4.407196126E0,1.563592243E-1,-6.270233638E0,7.665745611E0
2.348759027E2,-4.555141207E0,-5.558339810E-1,-6.677539571E0,8.102332846E0
2.348859367E2,-4.914659016E0,-1.493804555E0,-7.329847932E0,8.950530487E0
2.348959707E2,-5.691649311E0,-2.503935910E0,-7.444376761E0,9.699655265E0
2.349060047E2,-6.778754874E0,-3.069401132E0,-6.548016728E0,9.912076675E0
2.349160387E2,-7.521705603E0,-3.460521972E0,-5.616645906E0,1.000489774E1
2.349260727E2,-7.772616643E0,-3.846820905E0,-4.628357410E0,9.830223440E0
2.349361067E2,-7.761047342E0,-4.042453538E0,-3.686810094E0,9.495675602E0
2.349461407E2,-7.593659685E0,-4.093656144E0,-3.042242569E0,9.147509381E0
2.349561747E2,-7.610495573E0,-4.087783785E0,-2.715677622E0,9.055634935E0
2.349662087E2,-7.562633189E0,-3.921407695E0,-2.531991435E0,8.887172761E0
2.349762427E2,-7.502268873E0,-3.509115257E0,-2.573439716E0,8.672976427E0
2.349862767E2,-7.391909695E0,-3.009482082E0,-3.106261979E0,8.564238134E0
2.349963107E2,-6.827281501E0,-2.406071061E0,-3.784697162E0,8.168530055E0
2.350063447E2,-5.799312338E0,-1.699906043E0,-4.539356648E0,7.558271160E0
2.350163787E2,-5.042535283E0,-1.114573151E0,-5.352564012E0,7.437699705E0
2.350264127E2,-4.726820136E0,-9.141952103E-1,-5.902630885E0,7.617061956E0
2.350364467E2,-4.500061020E0,-9.099472082E-1,-6.188311808E0,7.705436791E0
2.350464807E2,-4.969298322E0,-8.336159009E-1,-5.798579682E0,7.681950769E0
2.350565147E2,-5.369684075E0,-7.567998594E-1,-5.002862509E0,7.378000161E0
2.350665487E2,-4.700794179E0,-6.204176474E-1,-4.268116593E0,6.379592717E0
2.350765827E2,-3.024541878E0,9.887261599E-2,-2.867598517E0,4.169022742E0
2.350866167E2,-1.112041014E0,1.065881925E0,-1.281575185E0,2.003790021E0
2.350966507E2,1.321178961E0,1.629062055E0,-3.937760603E-1,2.134107920E0
2.351066847E2,3.594318545E0,2.138274432E0,-4.149353796E-1,4.202798439E0
2.351167187E2,4.607294862E0,2.922270860E0,-1.325978941E0,5.614717542E0
2.351267527E2,5.048285435E0,3.092550843E0,-1.655514566E0,6.147339671E0
2.351367867E2,6.626582841E0,3.605048478E0,-5.845438099E-1,7.566350913E0
2.351468207E2,1.134543556E1,4.486724398E0,3.174589033E0,1.260664981E1
2.351568547E2,1.815858668E1,5.058899885E0,9.235951942E0,2.099117783E1
2.351668890E2,2.341001784E1,5.300178807E0,1.508248113E1,2.834787589E1
2.351769230E2,2.608877000E1,4.040623944E0,1.841991863E1,3.219074346E1
2.351869570E2,2.746788259E1,1.182285370E0,1.885314585E1,3.333651873E1
2.351969910E2,2.662544148E1,-1.113781146E0,1.791691424E1,3.211184297E1
2.352070250E2,2.387316877E1,-1.694462577E0,1.793487221E1,2.990750795E1
2.352170590E2,2.102164542E1,-1.672246374E0,2.011973813E1,2.914635220E1
2.352270930E2,1.929171743E1,-1.565546675E0,2.561984201E1,3.210915139E1
2.352371270E2,1.829305861E1,-1.152878553E0,3.157982239E1,3.651370023E1
2.352471610E2,1.857656437E1,-1.009034417E0,3.506607270E1,3.969554570E1
2.352571950E2,1.786854841E1,-5.483375582E-1,3.183764484E1,3.651330340E1
2.352672290E2,1.480671942E1,5.424754322E-1,2.181170483E1,2.636823254E1
2.352772630E2,1.057139519E1,1.623094387E0,9.818407127E0,1.451860703E1
2.352872970E2,6.520626031E0,2.643502223E0,-4.080625623E-1,7.047920465E0
2.352973310E2,2.288828248E0,3.582682878E0,-7.881815150E0,8.955297952E0
2.353073640E2,-3.858781677E0,4.484773475E0,-1.263236913E1,1.394919851E1
2.353173980E2,-9.697567399E0,4.702948001E0,-1.289493952E1,1.680595129E1
2.353274320E2,-1.227772849E1,3.724209470E0,-9.741754807E0,1.610944256E1
2.353374660E2,-1.337876387E1,2.153034558E0,-6.760585236E0,1.514372455E1
2.353475000E2,-1.486598680E1,5.144400796E-1,-5.225917414E0,1.576617979E1
2.353575340E2,-1.641957212E1,-8.462511492E-1,-4.142105003E0,1.695510317E1
2.353675680E2,-1.735701060E1,-1.417950380E0,-3.097693762E0,1.768819117E1
2.353776020E2,-1.776567016E1,-1.115955141E0,-2.404182411E0,1.796230735E1
2.353876360E2,-1.788603159E1,-9.754108804E-1,-2.562673822E0,1.809499515E1
2.353976700E2,-1.814942292E1,-1.317882594E0,-3.622804133E0,1.855432771E1
2.354077040E2,-1.845584158E1,-1.736487978E0,-5.017270049E0,1.920433487E1
2.354177380E2,-1.822289319E1,-2.082475914E0,-6.054021145E0,1.931480557E1
2.354277720E2,-1.678867410E1,-2.268085250E0,-6.418684503E0,1.811638208E1
2.354378060E2,-1.427985723E1,-2.210704769E0,-6.003581309E0,1.564750864E1
2.354478400E2,-1.154048113E1,-1.933578907E0,-5.236771601E0,1.281971954E1
2.354578740E2,-9.025775530E0,-1.652045706E0,-4.629762788E0,1.027757668E1
2.354679080E2,-6.730471491E0,-1.546642188E0,-4.193666335E0,8.079491684E0
2.354779420E2,-4.567775286E0,-1.445310818E0,-3.675440476E0,6.038406836E0
2.354879760E2,-3.083526835E0,-1.269923731E0,-3.152184842E0,4.588803036E0
2.354980100E2,-2.597798631E0,-1.371893909E0,-2.717362497E0,4.001838273E0
2.355080440E2,-2.575928875E0,-1.663398952E0,-2.195448799E0,3.771246620E0
2.355180780E2,-2.482764603E0,-1.463419060E0,-1.500920324E0,3.249381055E0
2.355281120E2,-2.158755766E0,-9.000904106E-1,-5.909976742E-1,2.412398693E0
2.355381460E2,-1.613966591E0,-5.171977727E-1,4.052708092E-1,1.742591783E0
2.355481800E2,-1.324987253E0,-1.931855732E-1,1.202918440E0,1.799979072E0
2.355582140E2,-1.477920009E0,5.670059636E-2,1.711969141E0,2.262366206E0
2.355682480E2,-1.995438940E0,-1.223950875E-1,2.040008757E0,2.856290050E0
2.355782820E2,-2.744555558E0,-5.535683312E-1,2.099932192E0,3.499819755E0
2.355883160E2,-3.684259831E0,-1.000019326E0,1.832095217E0,4.234428183E0
2.355983500E2,-4.684150080E0,-1.310705575E0,1.627411094E0,5.129101085E0
2.356083840E2,-5.810943035E0,-1.754921764E0,1.381154729E0,6.225303024E0
2.356184180E2,-6.805574298E0,-2.207052159E0,8.062655497E-1,7.199790615E0
2.356284520E2,-7.268380247E0,-2.276277930E0,-6.758650392E-2,7.616781510E0
2.356384860E2,-7.427131568E0,-2.083254471E0,-1.445491351E0,7.848036554E0
2.356485200E2,-7.240681402E0,-1.961259333E0,-3.149405075E0,8.135893170E0
2.356585540E2,-7.170857461E0,-1.879343935E0,-5.394584443E0,9.168133489E0
2.356685880E2,-7.282857953E0,-1.685727860E0,-7.912159860E0,1.088503432E1
2.356786220E2,-7.780964128E0,-1.608775725E0,-1.013571798E1,1.287883306E1
2.356886560E2,-8.804398776E0,-1.558371557E0,-1.193311582E1,1.491124451E1
2.356986900E2,-9.737138430E0,-1.588745503E0,-1.291004522E1,1.624823820E1
2.357087240E2,-1.002643703E1,-1.854957391E0,-1.248243249E1,1.611773642E1
2.357187580E2,-9.933271000E0,-2.291061007E0,-1.102170330E1,1.501322007E1
2.357287920E2,-9.827160408E0,-2.523493384E0,-9.355029320E0,1.380064035E1
2.357388260E2,-9.674432890E0,-2.366730702E0,-8.060100848E0,1.281254431E1
2.357488600E2,-9.335608377E0,-2.178305786E0,-7.119720052E0,1.194106417E1
2.357588940E2,-8.589397826E0,-2.034125580E0,-6.092202879E0,1.072522064E1
2.357689280E2,-7.341407878E0,-1.681793269E0,-4.988007073E0,9.033543756E0
2.357789620E2,-5.434775864E0,-1.547132039E0,-3.904230622E0,6.868291126E0
2.357889960E2,-2.790419363E0,-2.415856523E0,-3.163921373E0,4.861399121E0
2.357990300E2,7.251588213E-1,-3.659926059E0,-2.548060461E0,4.518133042E0
2.358090640E2,2.679678361E0,-3.942008606E0,-2.043700688E0,5.186214464E0
2.358190980E2,2.807158188E0,-3.529702134E0,-2.054979967E0,4.955994039E0
2.358291320E2,5.257605815E0,-2.475904358E0,-6.327289599E-1,5.845756344E0
2.358391660E2,1.199681889E1,5.000085667E-2,4.664201719E0,1.287171089E1
2.358492000E2,2.264057103E1,1.661165754E0,1.312775577E1,2.622389940E1
2.358592340E2,3.420772249E1,1.577425001E0,2.004879971E1,3.968136738E1
2.358692680E2,4.012405223E1,2.570619603E0,2.131558027E1,4.550716004E1
2.358793020E2,3.979705722E1,4.770339208E0,1.905875384E1,4.438240639E1
2.358893360E2,3.817953494E1,6.073240358E0,1.815790723E1,4.271148243E1
2.358993700E2,3.598593561E1,5.916639644E0,1.871598772E1,4.099124764E1
2.359094040E2,3.162539091E1,4.538152707E0,1.974811016E1,3.755992592E1
2.359194380E2,2.506397295E1,3.424873837E0,2.086293561E1,3.279015985E1
2.359294720E2,1.933786717E1,3.415307792E0,2.133785115E1,2.899864351E1
2.359395060E2,1.604160459E1,4.197317337E0,1.992301675E1,2.592059311E1
2.359495400E2,1.386749755E1,5.325127707E0,1.592425214E1,2.177719632E1
2.359595740E2,1.139117833E1,6.052685056E0,1.021682354E1,1.645531596E1
2.359696080E2,8.284478978E0,6.349848157E0,4.150259238E0,1.123288989E1
2.359796420E2,5.242984852E0,5.948257878E0,-1.016715027E0,7.994020977E0
2.359896760E2,2.501887922E0,4.934506220E0,-3.825921202E0,6.726549476E0
2.359997100E2,1.045295048E-1,3.775888624E0,-3.869900157E0,5.407808109E0
2.360097440E2,-2.244940801E0,2.280434424E0,-2.973493347E0,4.368272318E0
2.360197780E2,-4.701972393E0,6.023991600E-1,-2.567559755E0,5.391084514E0
2.360298120E2,-7.531333044E0,-9.374033940E-1,-2.811848239E0,8.093589627E0
2.360398460E2,-1.047977166E1,-1.922277701E0,-3.625683594E0,1.125461448E1
2.360498800E2,-1.281458475E1,-2.357053852E0,-4.787464533E0,1.388125001E1
2.360599140E2,-1.418119599E1,-2.679121706E0,-6.043656955E0,1.564639902E1
2.360699480E2,-1.508188939E1,-2.933001671E0,-7.170617141E0,1.695534242E1
2.360799820E2,-1.559167304E1,-3.153055784E0,-8.132979959E0,1.786581630E1
2.360900160E2,-1.573652729E1,-3.338489704E0,-8.541950594E0,1.821397058E1
2.361000500E2,-1.546124037E1,-3.446915793E0,-8.268281606E0,1.786884616E1
2.361100840E2,-1.472520690E1,-3.604725712E0,-7.829280841E0,1.706233877E1
2.361201180E2,-1.350647174E1,-3.845952593E0,-7.457952826E0,1.590085503E1
2.361301510E2,-1.224679438E1,-4.067148961E0,-7.240038793E0,1.479675082E1
2.361401850E2,-1.123425894E1,-4.379057862E0,-7.238930161E0,1.406367063E1
2.361502200E2,-1.064545134E1,-4.731437098E0,-7.515832660E0,1.386361684E1
2.361602530E2,-1.038826390E1,-5.059798602E0,-7.805158153E0,1.394410566E1
2.361702871E2,-9.944214649E0,-5.237055191E0,-7.727791303E0,1.363938820E1
2.361803211E2,-9.396225877E0,-5.243229266E0,-7.233265378E0,1.296536316E1
2.361903551E2,-8.577807475E0,-5.287807853E0,-6.524965834E0,1.200478538E1
2.362003891E2,-7.473732122E0,-5.191334642E0,-5.660249178E0,1.071657818E1
2.362104231E2,-6.499305913E0,-4.904190453E0,-4.705742678E0,9.404045699E0
